"","id","t","activity","moving","asleep","genotype","phase","bpfiltered","total_activity","day","hour","half","min","daily_activity","avg_min_activity","hourly_activity","avg_hourly_activity","halfhourly_activity","avg_halfhourly_activity","ZT","ZT_min"
"422","2024-05-13 02:00:00|Monitor83.txt|03",198000,0,FALSE,TRUE,"dsGFP","LD",0.0621489574289384,1208,2,55,110,3300,214,0,0,0.0169491525423729,0,0.0169491525423729,7,25200
"423","2024-05-13 02:00:00|Monitor83.txt|03",201600,0,FALSE,TRUE,"dsGFP","LD",0.10941553953277,1208,2,56,112,3360,214,0,0,0,0,0,8,28800
"424","2024-05-13 02:00:00|Monitor83.txt|03",205200,0,FALSE,TRUE,"dsGFP","LD",0.171815507769888,1208,2,57,114,3420,214,0,0,0.0169491525423729,0,0.0169491525423729,9,32400
"425","2024-05-13 02:00:00|Monitor83.txt|03",208800,0,FALSE,TRUE,"dsGFP","LD",0.246724235922019,1208,2,58,116,3480,214,0,0,0,0,0,10,36000
"426","2024-05-13 02:00:00|Monitor83.txt|03",212400,0,FALSE,TRUE,"dsGFP","LD",0.327381264808276,1208,2,59,118,3540,214,0,0,0.322033898305085,0,0,11,39600
"427","2024-05-13 02:00:00|Monitor83.txt|03",216000,0,FALSE,TRUE,"dsGFP","LD",0.401135585736029,1208,2,60,120,3600,214,0,0,1.08474576271186,0,0,12,43200
"428","2024-05-13 02:00:00|Monitor83.txt|03",219600,0,FALSE,TRUE,"dsGFP","LD",0.447577574872865,1208,2,61,122,3660,214,0.271186440677966,195,180.745762711864,138,133.491525423729,13,46800
"429","2024-05-13 02:00:00|Monitor83.txt|03",223200,0,FALSE,TRUE,"dsGFP","LD",0.441306636025087,1208,2,62,124,3720,214,0.220338983050847,0,19.4067796610169,0,13.0338983050847,14,50400
"430","2024-05-13 02:00:00|Monitor83.txt|03",226800,0,FALSE,TRUE,"dsGFP","LD",0.388400265754317,1208,2,63,126,3780,214,0.0847457627118644,0,4.86440677966102,0,3.11864406779661,15,54000
"431","2024-05-13 02:00:00|Monitor83.txt|03",230400,0,FALSE,TRUE,"dsGFP","LD",0.31418482130448,1208,2,64,128,3840,214,0.0508474576271186,2,2.11864406779661,0,1.77966101694915,16,57600
"432","2024-05-13 02:00:00|Monitor83.txt|03",234000,0,FALSE,TRUE,"dsGFP","LD",0.236219222102664,1208,2,65,130,3900,214,0.0169491525423729,1,0.779661016949153,0,0.220338983050847,17,61200
"433","2024-05-13 02:00:00|Monitor83.txt|03",237600,0,FALSE,TRUE,"dsGFP","LD",0.164910359129618,1208,2,66,132,3960,214,0.0508474576271186,0,1.72881355932203,0,0.474576271186441,18,64800
"434","2024-05-13 02:00:00|Monitor83.txt|03",241200,0,FALSE,TRUE,"dsGFP","LD",0.105620327697786,1208,2,67,134,4020,214,0.0847457627118644,0,0.694915254237288,0,0.271186440677966,19,68400
"435","2024-05-13 02:00:00|Monitor83.txt|03",244800,0,FALSE,TRUE,"dsGFP","LD",0.0600020475030438,1208,2,68,136,4080,214,0.0169491525423729,1,1.52542372881356,1,0.644067796610169,20,72000
"436","2024-05-13 02:00:00|Monitor83.txt|03",248400,0,FALSE,TRUE,"dsGFP","LD",0.0271922360138577,1208,2,69,138,4140,214,0.0677966101694915,0,0.542372881355932,0,0.169491525423729,21,75600
"437","2024-05-13 02:00:00|Monitor83.txt|03",252000,0,FALSE,TRUE,"dsGFP","LD",0.00509742993629403,1208,2,70,140,4200,214,0.0677966101694915,0,1.94915254237288,0,1.28813559322034,22,79200
"438","2024-05-13 02:00:00|Monitor83.txt|03",255600,0,FALSE,TRUE,"dsGFP","LD",-0.00894873447032193,1208,2,71,142,4260,214,0.0169491525423729,0,0.440677966101695,0,0.338983050847458,23,82800
"439","2024-05-13 02:00:00|Monitor83.txt|03",259200,0,FALSE,TRUE,"dsGFP","LD",-0.017765090605905,1208,3,72,144,4320,253,0,8,5.49152542372881,8,5.40677966101695,0,0
"440","2024-05-13 02:00:00|Monitor83.txt|03",262800,0,FALSE,TRUE,"dsGFP","LD",-0.0236449689234016,1208,3,73,146,4380,253,0,0,0.0847457627118644,0,0.0677966101694915,1,3600
"441","2024-05-13 02:00:00|Monitor83.txt|03",266400,0,FALSE,TRUE,"dsGFP","LD",-0.0264205475591,1208,3,74,148,4440,253,0,0,0,0,0,2,7200
"442","2024-05-13 02:00:00|Monitor83.txt|03",270000,0,FALSE,TRUE,"dsGFP","LD",-0.024588469761576,1208,3,75,150,4500,253,0,0,0,0,0,3,10800
"443","2024-05-13 02:00:00|Monitor83.txt|03",273600,0,FALSE,TRUE,"dsGFP","LD",-0.0160334490214251,1208,3,76,152,4560,253,0.0338983050847458,0,0.0508474576271186,0,0.0508474576271186,4,14400
"444","2024-05-13 02:00:00|Monitor83.txt|03",277200,0,FALSE,TRUE,"dsGFP","LD",0.00191791805679808,1208,3,77,154,4620,253,0,0,0,0,0,5,18000
"445","2024-05-13 02:00:00|Monitor83.txt|03",280800,0,FALSE,TRUE,"dsGFP","LD",0.0322830886493946,1208,3,78,156,4680,253,0,0,0.0169491525423729,0,0,6,21600
"446","2024-05-13 02:00:00|Monitor83.txt|03",284400,0,FALSE,TRUE,"dsGFP","LD",0.0779846762688237,1208,3,79,158,4740,253,0,0,0,0,0,7,25200
"447","2024-05-13 02:00:00|Monitor83.txt|03",288000,0,FALSE,TRUE,"dsGFP","LD",0.141116696464769,1208,3,80,160,4800,253,0.0169491525423729,0,0.0169491525423729,0,0.0169491525423729,8,28800
"448","2024-05-13 02:00:00|Monitor83.txt|03",291600,0,FALSE,TRUE,"dsGFP","LD",0.221849358128439,1208,3,81,162,4860,253,0,0,0.0338983050847458,0,0,9,32400
"449","2024-05-13 02:00:00|Monitor83.txt|03",295200,0,FALSE,TRUE,"dsGFP","LD",0.316926942553957,1208,3,82,164,4920,253,0,0,0,0,0,10,36000
"450","2024-05-13 02:00:00|Monitor83.txt|03",298800,0,FALSE,TRUE,"dsGFP","LD",0.417760679333732,1208,3,83,166,4980,253,0,0,0,0,0,11,39600
"451","2024-05-13 02:00:00|Monitor83.txt|03",302400,0,FALSE,TRUE,"dsGFP","LD",0.508201611914764,1208,3,84,168,5040,253,0,0,1.25423728813559,0,0.152542372881356,12,43200
"452","2024-05-13 02:00:00|Monitor83.txt|03",306000,0,FALSE,TRUE,"dsGFP","LD",0.562206548768736,1208,3,85,170,5100,253,0.0169491525423729,245,198.745762711864,218,155.271186440678,13,46800
"453","2024-05-13 02:00:00|Monitor83.txt|03",309600,0,FALSE,TRUE,"dsGFP","LD",0.547899535076948,1208,3,86,172,5160,253,0.491525423728814,0,16.1864406779661,0,10,14,50400
"454","2024-05-13 02:00:00|Monitor83.txt|03",313200,0,FALSE,TRUE,"dsGFP","LD",0.476436115180943,1208,3,87,174,5220,253,0.0847457627118644,0,3.89830508474576,0,1.64406779661017,15,54000
"455","2024-05-13 02:00:00|Monitor83.txt|03",316800,0,FALSE,TRUE,"dsGFP","LD",0.380266584529173,1208,3,88,176,5280,253,0,0,0.135593220338983,0,0.101694915254237,16,57600
"456","2024-05-13 02:00:00|Monitor83.txt|03",320400,0,FALSE,TRUE,"dsGFP","LD",0.281381130273159,1208,3,89,178,5340,253,0,0,0.355932203389831,0,0.288135593220339,17,61200
"457","2024-05-13 02:00:00|Monitor83.txt|03",324000,0,FALSE,TRUE,"dsGFP","LD",0.192736968157653,1208,3,90,180,5400,253,0,0,0.288135593220339,0,0.220338983050847,18,64800
"458","2024-05-13 02:00:00|Monitor83.txt|03",327600,0,FALSE,TRUE,"dsGFP","LD",0.120558713822024,1208,3,91,182,5460,253,0,0,0.23728813559322,0,0.0677966101694915,19,68400
"459","2024-05-13 02:00:00|Monitor83.txt|03",331200,0,FALSE,TRUE,"dsGFP","LD",0.0664218892327648,1208,3,92,184,5520,253,0,0,0.152542372881356,0,0.101694915254237,20,72000
"460","2024-05-13 02:00:00|Monitor83.txt|03",334800,0,FALSE,TRUE,"dsGFP","LD",0.0289632637272046,1208,3,93,186,5580,253,0,0,0.271186440677966,0,0.152542372881356,21,75600
"461","2024-05-13 02:00:00|Monitor83.txt|03",338400,0,FALSE,TRUE,"dsGFP","LD",0.00517377675094023,1208,3,94,188,5640,253,0.0338983050847458,0,0.355932203389831,0,0.203389830508475,22,79200
"462","2024-05-13 02:00:00|Monitor83.txt|03",342000,0,FALSE,TRUE,"dsGFP","LD",-0.00869866394854374,1208,3,95,190,5700,253,0,0,0.338983050847458,0,0.101694915254237,23,82800
"463","2024-05-13 02:00:00|Monitor83.txt|03",345600,0,FALSE,TRUE,"dsGFP","LD",-0.0165685255831759,1208,4,96,192,5760,244,0,11,6.52542372881356,11,6.47457627118644,0,0
"464","2024-05-13 02:00:00|Monitor83.txt|03",349200,0,FALSE,TRUE,"dsGFP","LD",-0.0217094710604901,1208,4,97,194,5820,244,0,0,0.0338983050847458,0,0,1,3600
"465","2024-05-13 02:00:00|Monitor83.txt|03",352800,0,FALSE,TRUE,"dsGFP","LD",-0.024192216987785,1208,4,98,196,5880,244,0,0,0,0,0,2,7200
"466","2024-05-13 02:00:00|Monitor83.txt|03",356400,0,FALSE,TRUE,"dsGFP","LD",-0.0225014453092194,1208,4,99,198,5940,244,0,0,0,0,0,3,10800
"467","2024-05-13 02:00:00|Monitor83.txt|03",360000,0,FALSE,TRUE,"dsGFP","LD",-0.0145605324887349,1208,4,100,200,6000,244,0,0,0,0,0,4,14400
"468","2024-05-13 02:00:00|Monitor83.txt|03",363600,0,FALSE,TRUE,"dsGFP","LD",0.00221750198235586,1208,4,101,202,6060,244,0,0,0,0,0,5,18000
"469","2024-05-13 02:00:00|Monitor83.txt|03",367200,0,FALSE,TRUE,"dsGFP","LD",0.0307308803208372,1208,4,102,204,6120,244,0,0,0,0,0,6,21600
"470","2024-05-13 02:00:00|Monitor83.txt|03",370800,0,FALSE,TRUE,"dsGFP","LD",0.0737785468110819,1208,4,103,206,6180,244,0,0,0,0,0,7,25200
"471","2024-05-13 02:00:00|Monitor83.txt|03",374400,0,FALSE,TRUE,"dsGFP","LD",0.133370944455252,1208,4,104,208,6240,244,0,0,0,0,0,8,28800
"472","2024-05-13 02:00:00|Monitor83.txt|03",378000,0,FALSE,TRUE,"dsGFP","LD",0.209698254951794,1208,4,105,210,6300,244,0,0,0.0169491525423729,0,0,9,32400
"473","2024-05-13 02:00:00|Monitor83.txt|03",381600,0,FALSE,TRUE,"dsGFP","LD",0.299712380107446,1208,4,106,212,6360,244,0,0,0.11864406779661,0,0,10,36000
"474","2024-05-13 02:00:00|Monitor83.txt|03",385200,0,FALSE,TRUE,"dsGFP","LD",0.395323765221888,1208,4,107,214,6420,244,0,0,0,0,0,11,39600
"475","2024-05-13 02:00:00|Monitor83.txt|03",388800,0,FALSE,TRUE,"dsGFP","LD",0.481292707274616,1208,4,108,216,6480,244,0,3,3.32203389830508,0,0.135593220338983,12,43200
"476","2024-05-13 02:00:00|Monitor83.txt|03",392400,0,FALSE,TRUE,"dsGFP","LD",0.533016385927856,1208,4,109,218,6540,244,0.271186440677966,230,208.35593220339,188,163.983050847458,13,46800
"477","2024-05-13 02:00:00|Monitor83.txt|03",396000,0,FALSE,TRUE,"dsGFP","LD",0.520412633074102,1208,4,110,220,6600,244,0.491525423728814,0,7,0,5.32203389830508,14,50400
"478","2024-05-13 02:00:00|Monitor83.txt|03",399600,0,FALSE,TRUE,"dsGFP","LD",0.453068391607599,1208,4,111,222,6660,244,0.0169491525423729,0,1.3728813559322,0,0.576271186440678,15,54000
"479","2024-05-13 02:00:00|Monitor83.txt|03",403200,0,FALSE,TRUE,"dsGFP","LD",0.361790677735401,1208,4,112,224,6720,244,0,0,0.305084745762712,0,0.23728813559322,16,57600
"480","2024-05-13 02:00:00|Monitor83.txt|03",406800,0,FALSE,TRUE,"dsGFP","LD",0.26775966012146,1208,4,113,226,6780,244,0,0,0.135593220338983,0,0.0338983050847458,17,61200
"481","2024-05-13 02:00:00|Monitor83.txt|03",410400,0,FALSE,TRUE,"dsGFP","LD",0.1835620900511,1208,4,114,228,6840,244,0,0,0.389830508474576,0,0.203389830508475,18,64800
"482","2024-05-13 02:00:00|Monitor83.txt|03",414000,0,FALSE,TRUE,"dsGFP","LD",0.11537769061106,1208,4,115,230,6900,244,0,0,0.152542372881356,0,0,19,68400
"483","2024-05-13 02:00:00|Monitor83.txt|03",417600,0,FALSE,TRUE,"dsGFP","LD",0.0649570894713561,1208,4,116,232,6960,244,0,0,0.220338983050847,0,0.0169491525423729,20,72000
"484","2024-05-13 02:00:00|Monitor83.txt|03",421200,0,FALSE,TRUE,"dsGFP","LD",0.0312364810952002,1208,4,117,234,7020,244,0.11864406779661,0,0.338983050847458,0,0.23728813559322,21,75600
"485","2024-05-13 02:00:00|Monitor83.txt|03",424800,0,FALSE,TRUE,"dsGFP","LD",0.0115409804261218,1208,4,118,236,7080,244,0,0,1,0,0.0847457627118644,22,79200
"486","2024-05-13 02:00:00|Monitor83.txt|03",428400,0,FALSE,TRUE,"dsGFP","LD",0.00239719590746286,1208,4,119,238,7140,244,0,0,3.49152542372881,0,0.932203389830508,23,82800
"487","2024-05-13 02:00:00|Monitor83.txt|03",432000,0,FALSE,TRUE,"dsGFP","LD",1.54151624941823e-05,1208,5,120,240,7200,80,0.11864406779661,1,1.16949152542373,1,0.525423728813559,0,0
"488","2024-05-13 02:00:00|Monitor83.txt|03",435600,0,FALSE,TRUE,"dsGFP","FR",-0.000303610205360957,1208,5,121,242,7260,80,0.0338983050847458,0,0.474576271186441,0,0.203389830508475,1,3600
"489","2024-05-13 02:00:00|Monitor83.txt|03",439200,0,FALSE,TRUE,"dsGFP","FR",-0.00142429561504197,1208,5,122,244,7320,80,0,1,0.11864406779661,1,0.101694915254237,2,7200
"490","2024-05-13 02:00:00|Monitor83.txt|03",442800,0,FALSE,TRUE,"dsGFP","FR",-0.00248374832775468,1208,5,123,246,7380,80,0,0,0.0169491525423729,0,0.0169491525423729,3,10800
"491","2024-05-13 02:00:00|Monitor83.txt|03",446400,0,FALSE,TRUE,"dsGFP","FR",-0.00288379666249597,1208,5,124,248,7440,80,0,0,0.203389830508475,0,0,4,14400
"492","2024-05-13 02:00:00|Monitor83.txt|03",450000,0,FALSE,TRUE,"dsGFP","FR",-0.00188969248003628,1208,5,125,250,7500,80,0,0,0,0,0,5,18000
"493","2024-05-13 02:00:00|Monitor83.txt|03",453600,0,FALSE,TRUE,"dsGFP","FR",0.00129638975509877,1208,5,126,252,7560,80,0,0,0.0847457627118644,0,0.0508474576271186,6,21600
"494","2024-05-13 02:00:00|Monitor83.txt|03",457200,0,FALSE,TRUE,"dsGFP","FR",0.00750852452832915,1208,5,127,254,7620,80,0,0,0,0,0,7,25200
"495","2024-05-13 02:00:00|Monitor83.txt|03",460800,0,FALSE,TRUE,"dsGFP","FR",0.0175379540747247,1208,5,128,256,7680,80,0,0,0,0,0,8,28800
"496","2024-05-13 02:00:00|Monitor83.txt|03",464400,0,FALSE,TRUE,"dsGFP","FR",0.031982209532955,1208,5,129,258,7740,80,0,0,0,0,0,9,32400
"497","2024-05-13 02:00:00|Monitor83.txt|03",468000,0,FALSE,TRUE,"dsGFP","FR",0.0510042149800802,1208,5,130,260,7800,80,0,0,0,0,0,10,36000
"498","2024-05-13 02:00:00|Monitor83.txt|03",471600,0,FALSE,TRUE,"dsGFP","FR",0.0739881188233078,1208,5,131,262,7860,80,0,0,0.271186440677966,0,0.0508474576271186,11,39600
"499","2024-05-13 02:00:00|Monitor83.txt|03",475200,0,FALSE,TRUE,"dsGFP","FR",0.0990893426842933,1208,5,132,264,7920,80,0,1,4.77966101694915,0,0.152542372881356,12,43200
"500","2024-05-13 02:00:00|Monitor83.txt|03",478800,0,FALSE,TRUE,"dsGFP","FR",0.122696541255146,1208,5,133,266,7980,80,0.525423728813559,22,38.5423728813559,9,18.7627118644068,13,46800
"501","2024-05-13 02:00:00|Monitor83.txt|03",482400,0,FALSE,TRUE,"dsGFP","FR",0.139462718398519,1208,5,134,268,8040,80,0.440677966101695,12,17.7627118644068,12,11.8305084745763,14,50400
"502","2024-05-13 02:00:00|Monitor83.txt|03",486000,0,FALSE,TRUE,"dsGFP","FR",0.145672361484871,1208,5,135,270,8100,80,0.0508474576271186,19,7.42372881355932,10,3.35593220338983,15,54000
"503","2024-05-13 02:00:00|Monitor83.txt|03",489600,0,FALSE,TRUE,"dsGFP","FR",0.141088322854368,1208,5,136,272,8160,80,0.0847457627118644,8,2.66101694915254,1,1.69491525423729,16,57600
"504","2024-05-13 02:00:00|Monitor83.txt|03",493200,0,FALSE,TRUE,"dsGFP","FR",0.127520247642707,1208,5,137,274,8220,80,0,3,1.44067796610169,0,0.610169491525424,17,61200
"505","2024-05-13 02:00:00|Monitor83.txt|03",496800,2,TRUE,FALSE,"dsGFP","FR",0.108191538090354,1208,5,138,276,8280,80,0.0338983050847458,6,0.813559322033898,6,0.728813559322034,18,64800
"506","2024-05-13 02:00:00|Monitor83.txt|03",500400,0,FALSE,TRUE,"dsGFP","FR",0.0861405418238771,1208,5,139,278,8340,80,0.0169491525423729,1,0.796610169491525,0,0.288135593220339,19,68400
"507","2024-05-13 02:00:00|Monitor83.txt|03",504000,0,FALSE,TRUE,"dsGFP","FR",0.0644392549941791,1208,5,140,280,8400,80,0,1,0.355932203389831,1,0.322033898305085,20,72000
"508","2024-05-13 02:00:00|Monitor83.txt|03",507600,0,FALSE,TRUE,"dsGFP","FR",0.0449352647588923,1208,5,141,282,8460,80,0,1,0.11864406779661,1,0.0338983050847458,21,75600
"509","2024-05-13 02:00:00|Monitor83.txt|03",511200,0,FALSE,TRUE,"dsGFP","FR",0.0284502700616802,1208,5,142,284,8520,80,0,0,0.372881355932203,0,0.0847457627118644,22,79200
"510","2024-05-13 02:00:00|Monitor83.txt|03",514800,0,FALSE,TRUE,"dsGFP","FR",0.0151133233814996,1208,5,143,286,8580,80,0,4,0.152542372881356,4,0.152542372881356,23,82800
"511","2024-05-13 02:00:00|Monitor83.txt|03",518400,0,FALSE,TRUE,"dsGFP","FR",0.00467928034543815,1208,6,144,288,8640,126,0,0,0.23728813559322,0,0.11864406779661,0,0
"512","2024-05-13 02:00:00|Monitor83.txt|03",522000,0,FALSE,TRUE,"dsGFP","FR",-0.00241492902979244,1208,6,145,290,8700,126,0,0,0.0338983050847458,0,0.0338983050847458,1,3600
"513","2024-05-13 02:00:00|Monitor83.txt|03",525600,0,FALSE,TRUE,"dsGFP","FR",-0.00555102908556002,1208,6,146,292,8760,126,0,0,0.0169491525423729,0,0.0169491525423729,2,7200
"514","2024-05-13 02:00:00|Monitor83.txt|03",529200,0,FALSE,TRUE,"dsGFP","FR",-0.00406896743501671,1208,6,147,294,8820,126,0,0,0.0169491525423729,0,0,3,10800
"515","2024-05-13 02:00:00|Monitor83.txt|03",532800,0,FALSE,TRUE,"dsGFP","FR",0.00280501176810523,1208,6,148,296,8880,126,0,0,0.0338983050847458,0,0,4,14400
"516","2024-05-13 02:00:00|Monitor83.txt|03",536400,0,FALSE,TRUE,"dsGFP","FR",0.015920051943331,1208,6,149,298,8940,126,0,0,0.0169491525423729,0,0,5,18000
"517","2024-05-13 02:00:00|Monitor83.txt|03",540000,0,FALSE,TRUE,"dsGFP","FR",0.036033835207665,1208,6,150,300,9000,126,0,1,0.0169491525423729,1,0.0169491525423729,6,21600
"518","2024-05-13 02:00:00|Monitor83.txt|03",543600,0,FALSE,TRUE,"dsGFP","FR",0.0635131814374195,1208,6,151,302,9060,126,0,2,0.0677966101694915,2,0.0508474576271186,7,25200
"519","2024-05-13 02:00:00|Monitor83.txt|03",547200,0,FALSE,TRUE,"dsGFP","FR",0.0980741199707428,1208,6,152,304,9120,126,0,0,0.186440677966102,0,0.0677966101694915,8,28800
"520","2024-05-13 02:00:00|Monitor83.txt|03",550800,0,FALSE,TRUE,"dsGFP","FR",0.138442077873347,1208,6,153,306,9180,126,0,0,0.322033898305085,0,0.0508474576271186,9,32400
"521","2024-05-13 02:00:00|Monitor83.txt|03",554400,0,FALSE,TRUE,"dsGFP","FR",0.181362232117416,1208,6,154,308,9240,126,0.0677966101694915,16,1.91525423728814,0,0.338983050847458,10,36000
"522","2024-05-13 02:00:00|Monitor83.txt|03",558000,0,FALSE,FALSE,"dsGFP","FR",0.220324753895899,1208,6,155,310,9300,126,0.288135593220339,18,17,13,4.89830508474576,11,39600
"523","2024-05-13 02:00:00|Monitor83.txt|03",561600,0,FALSE,TRUE,"dsGFP","FR",0.247145525753873,1208,6,156,312,9360,126,0.813559322033898,29,20.3728813559322,4,11.5593220338983,12,43200
"524","2024-05-13 02:00:00|Monitor83.txt|03",565200,0,FALSE,TRUE,"dsGFP","FR",0.256608714692433,1208,6,157,314,9420,126,0.135593220338983,32,13.4067796610169,15,7.74576271186441,13,46800
"525","2024-05-13 02:00:00|Monitor83.txt|03",568800,0,FALSE,TRUE,"dsGFP","FR",0.244760330798511,1208,6,158,316,9480,126,0.0847457627118644,17,4.1864406779661,16,3.10169491525424,14,50400
"526","2024-05-13 02:00:00|Monitor83.txt|03",572400,0,FALSE,TRUE,"dsGFP","FR",0.213718268457486,1208,6,159,318,9540,126,0,10,8.84745762711864,10,3.06779661016949,15,54000
"527","2024-05-13 02:00:00|Monitor83.txt|03",576000,0,FALSE,TRUE,"dsGFP","FR",0.171465142807142,1208,6,160,320,9600,126,0.23728813559322,1,2.05084745762712,1,1.59322033898305,16,57600
"528","2024-05-13 02:00:00|Monitor83.txt|03",579600,0,FALSE,TRUE,"dsGFP","FR",0.126747803345703,1208,6,161,322,9660,126,0.288135593220339,0,1.3728813559322,0,0.830508474576271,17,61200
"529","2024-05-13 02:00:00|Monitor83.txt|03",583200,0,FALSE,TRUE,"dsGFP","FR",0.0855276598615839,1208,6,162,324,9720,126,0,0,0,0,0,18,64800
"530","2024-05-13 02:00:00|Monitor83.txt|03",586800,0,FALSE,TRUE,"dsGFP","FR",0.0508207960145721,1208,6,163,326,9780,126,0,0,0,0,0,19,68400
"531","2024-05-13 02:00:00|Monitor83.txt|03",590400,0,FALSE,TRUE,"dsGFP","FR",0.0235834139003467,1208,6,164,328,9840,126,0,0,0.0338983050847458,0,0,20,72000
"532","2024-05-13 02:00:00|Monitor83.txt|03",594000,0,FALSE,TRUE,"dsGFP","FR",0.00353344068335665,1208,6,165,330,9900,126,0,0,0.135593220338983,0,0,21,75600
"533","2024-05-13 02:00:00|Monitor83.txt|03",597600,0,FALSE,TRUE,"dsGFP","FR",-0.0102005759874603,1208,6,166,332,9960,126,0,0,0.322033898305085,0,0.322033898305085,22,79200
"534","2024-05-13 02:00:00|Monitor83.txt|03",601200,0,FALSE,TRUE,"dsGFP","FR",-0.0185991707462184,1208,6,167,334,10020,126,0,0,0.152542372881356,0,0,23,82800
"535","2024-05-13 02:00:00|Monitor83.txt|03",604800,0,FALSE,TRUE,"dsGFP","FR",-0.0224214407829403,1208,7,168,336,10080,136,0,0,0,0,0,0,0
"536","2024-05-13 02:00:00|Monitor83.txt|03",608400,0,FALSE,TRUE,"dsGFP","FR",-0.022002294693553,1208,7,169,338,10140,136,0,0,0,0,0,1,3600
"537","2024-05-13 02:00:00|Monitor83.txt|03",612000,0,FALSE,TRUE,"dsGFP","FR",-0.0171602206421337,1208,7,170,340,10200,136,0,0,0.0338983050847458,0,0.0338983050847458,2,7200
"538","2024-05-13 02:00:00|Monitor83.txt|03",615600,0,FALSE,TRUE,"dsGFP","FR",-0.00720797459774057,1208,7,171,342,10260,136,0,0,0,0,0,3,10800
"539","2024-05-13 02:00:00|Monitor83.txt|03",619200,0,FALSE,TRUE,"dsGFP","FR",0.00892953691134765,1208,7,172,344,10320,136,0,0,0.101694915254237,0,0,4,14400
"540","2024-05-13 02:00:00|Monitor83.txt|03",622800,0,FALSE,TRUE,"dsGFP","FR",0.0324743025486061,1208,7,173,346,10380,136,0,0,0.440677966101695,0,0.169491525423729,5,18000
"541","2024-05-13 02:00:00|Monitor83.txt|03",626400,0,FALSE,TRUE,"dsGFP","FR",0.0644065674410607,1208,7,174,348,10440,136,0,0,0.542372881355932,0,0.389830508474576,6,21600
"542","2024-05-13 02:00:00|Monitor83.txt|03",630000,0,FALSE,TRUE,"dsGFP","FR",0.104900989117828,1208,7,175,350,10500,136,0.0508474576271186,0,2.5593220338983,0,0.542372881355932,7,25200
"543","2024-05-13 02:00:00|Monitor83.txt|03",633600,0,FALSE,TRUE,"dsGFP","FR",0.152566511387361,1208,7,176,352,10560,136,0.152542372881356,0,2.94915254237288,0,1.27118644067797,8,28800
"544","2024-05-13 02:00:00|Monitor83.txt|03",637200,0,FALSE,TRUE,"dsGFP","FR",0.203488816835949,1208,7,177,354,10620,136,0.0338983050847458,4,4.13559322033898,0,0.76271186440678,9,32400
"545","2024-05-13 02:00:00|Monitor83.txt|03",640800,0,FALSE,TRUE,"dsGFP","FR",0.250112675097195,1208,7,178,356,10680,136,0.0338983050847458,46,22.3220338983051,13,7.83050847457627,10,36000
"546","2024-05-13 02:00:00|Monitor83.txt|03",644400,0,FALSE,TRUE,"dsGFP","FR",0.281039345890647,1208,7,179,358,10740,136,0.508474576271186,19,18.2033898305085,15,11.9661016949153,11,39600
"547","2024-05-13 02:00:00|Monitor83.txt|03",648000,0,FALSE,TRUE,"dsGFP","FR",0.287658245651317,1208,7,180,360,10800,136,0.135593220338983,57,8.79661016949153,22,5.84745762711864,12,43200
"548","2024-05-13 02:00:00|Monitor83.txt|03",651600,0,FALSE,TRUE,"dsGFP","FR",0.268524557667555,1208,7,181,362,10860,136,0.406779661016949,5,4.69491525423729,5,2.33898305084746,13,46800
"549","2024-05-13 02:00:00|Monitor83.txt|03",655200,0,FALSE,TRUE,"dsGFP","FR",0.228824130306212,1208,7,182,364,10920,136,0.203389830508475,1,2.6271186440678,1,1.83050847457627,14,50400
"550","2024-05-13 02:00:00|Monitor83.txt|03",658800,0,FALSE,TRUE,"dsGFP","FR",0.180671745984,1208,7,183,366,10980,136,0,3,1.88135593220339,0,1.08474576271186,15,54000
"551","2024-05-13 02:00:00|Monitor83.txt|03",662400,0,FALSE,TRUE,"dsGFP","FR",0.132941720550879,1208,7,184,368,11040,136,0.0169491525423729,0,0.508474576271186,0,0.389830508474576,16,57600
"552","2024-05-13 02:00:00|Monitor83.txt|03",666000,0,FALSE,TRUE,"dsGFP","FR",0.0909010500979157,1208,7,185,370,11100,136,0,0,0.186440677966102,0,0.11864406779661,17,61200
"553","2024-05-13 02:00:00|Monitor83.txt|03",669600,0,FALSE,TRUE,"dsGFP","FR",0.057240626674971,1208,7,186,372,11160,136,0,1,0.220338983050847,0,0.101694915254237,18,64800
"554","2024-05-13 02:00:00|Monitor83.txt|03",673200,0,FALSE,TRUE,"dsGFP","FR",0.0324893835644376,1208,7,187,374,11220,136,0,0,0.254237288135593,0,0.23728813559322,19,68400
"555","2024-05-13 02:00:00|Monitor83.txt|03",676800,0,FALSE,TRUE,"dsGFP","FR",0.0158711740217115,1208,7,188,376,11280,136,0,0,0.203389830508475,0,0.169491525423729,20,72000
"556","2024-05-13 02:00:00|Monitor83.txt|03",680400,0,FALSE,TRUE,"dsGFP","FR",0.0060640425776865,1208,7,189,378,11340,136,0,0,0.271186440677966,0,0.0169491525423729,21,75600
"557","2024-05-13 02:00:00|Monitor83.txt|03",684000,0,FALSE,TRUE,"dsGFP","FR",0.00138712776348425,1208,7,190,380,11400,136,0,0,0.169491525423729,0,0.169491525423729,22,79200
"558","2024-05-13 02:00:00|Monitor83.txt|03",687600,0,FALSE,TRUE,"dsGFP","FR",-4.99616605355476e-06,1208,7,191,382,11460,136,0,0,0,0,0,23,82800
